사진,이름,학명,영명,과명,원산지,냄새,독성,관리수준,생장속도,생육온도,습도,비료,물주기,병충해 관리 정보,기능성정보,관리요구도,분류,생육형태,정원구성,생태,잎무늬,잎색,과일색,번식방법,광요구도,배치장소,병해충
http://www.nongsaro.go.kr/cms_contents/301/13337_MF_REPR_ATTACH_01_TMB.jpg,데코라고무나무,Ficus elastica var. decora,"Decora(Wideleaf ) Rubber plant, Rubber Plant",뽕나무과,"열대 아시아 원산종의 원예품종, 남아시아,인도, 네팔",거의 없음,수액이 인체의 피부나 점막을 자극할 수 있다.,초보자,빠름,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,"가지변이종으로 붉은 빛이 도는 짙은 녹색잎에, 뒷면 중륵과 잎자루가 붉은 갈색입니다. 열매는 긴 타원형이며 무화과같이 생기고 노란빛을 띤 녹색으로 성숙한다. 높이는 30cm이상 자라며, 털이 없고 잎과 줄기를 자르면 흰 즙이 나온다. 잎은 어긋나고 타원형이거나 긴 타원형이며, 어릴 때는 턱잎으로 싸이고 붉은빛을 띤다. 꽃은 6∼7월에 피는데, 잎겨드랑이에 1∼2개의 꽃차례로 핀다. 털이 없고 기근을 내린다. 잎과 줄기를 자르면 흰 즙이 나온다. 잎 표피 밑에 종유체가 있고, 꽃턱은 막질은 종이처럼 반투명 하다. 이 데코라고무나무의 변종으로 소피아고무나무가 있다.",필요함,잎보기식물,"직립형,관목형","상층목,중층목",일반형,"점무늬,기타 (무늬없음 등)","녹색, 연두색,흰색, 크림색,빨강, 분홍, 자주색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13338_MF_REPR_ATTACH_01_TMB.jpg,덴파레,Dendrobium phalaenopsis,Cocktown orchid,난초과,"인도네시아, 파푸아튜기니",약함,0,경험자,느림,21~25℃,40 ~ 70%,0,화분 흙 대부분 말랐을때 충분히 관수함,0,0,보통 (약간 잘 견딤),잎&꽃보기식물,"관목형,풀모양,다육형",하층목,건조형,기타 (무늬없음 등),"녹색, 연두색",0,"분주,기타","높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,총채벌레"
http://www.nongsaro.go.kr/cms_contents/301/13339_MF_REPR_ATTACH_01_TMB.jpg,도깨비고비,Cyrtomium falcatum,"Holly fern, Japanese Holly, Japanese Hollyfern, Japanese Netvein Hollyfern",면마과,"한국, 일본, 중국, 대만, 인도, 하와이, 셀레베스",거의 없음,0,초보자,보통,16~20℃,40% 미만,비료를 보통 요구함,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),0,"바닷가와 섬의 저지대의 바위틈에서 자란다. 잎자루의 길이는 15~40cm이며, 비늘조각이 붙는다. 잎 몸의 길이가 20~60cm, 폭이 10~25cm 잎 조각의 길이는 7~13cm, 폭 2.5~5.0cm이다. 상록성으로서 짧고 굵은 뿌리를 가진다. 겹잎으로 끝이 갑자기 뾰족해지며, 포자낭군은 뒷면 전체에 붙으며, 표막이 둥글고 성숙하면 중앙부가 흑갈색으로 된다.",낮음 (잘 견딤),잎보기식물,풀모양,"하층목,지피식물",일반형,0,"녹색, 연두색",0,"파종,기타","낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 (실내깊이 500 이상cm),거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/13340_MF_REPR_ATTACH_01_TMB.jpg,돈나무,Pittosporum tobira,"bottle ponytail, japanese laurel, japanese pittosporum",돈나무과,"아시아, 아메리카",강함,애완동물에게 해로울 수 있음,초보자,보통,16~20℃,40 ~ 70%,보통 요구함 (수용성비료를 봄과 여름에 격주로 줌),토양 표면이 말랐을때 충분히 관수함,실내나 온실 도입 전에 병충해 검사 요함,"돈나무란 Money tree와는 상관이 없고, 제주도에서 돈나무를 똥낭, 즉 똥나무라는 뜻으로 부르는데서 연유했다. 이는 열매가 겨우내 끈적한 점액질에 싸여 있어서 온갖 곤충과 벌레들이 모여들어 지저분하게 보이기 때문이다. 남쪽에서 주로 자라나며, 지역에 따라 이름이 여러 가지로 불린다. 높이가 최대 2~3m 까지 자라며, 잎의 길이는 4~10cm, 너비는 2~3cm 잎 가장자리에는 톱니가 없고 뒤로 말려 있으며, 꽃의 지름은 1cm안팎이다. 꽃이 지고 열매를 맺는데 길이가 1.5cm쯤 되고, 열매는 둥글거나 넓은 타원형이고 길이가 1.2cm 이며, 익으면 두 갈래로 붉은 씨가 나타난다. 생육온도는 16~10℃ 정도, 습도는 40~70% 정도 이다. 염분 저항성이 있어 해안지방의 방풍림으로 좋으며 목재는 어구 재료로사용하고 잎은 가축의 먹이로 이용가능하다. 枝葉(지엽) 및 皮(피)를 七里香(칠리향)이라 하며 약용한다. 돈나무는 혈압을 낮추며 습진과 혈액순환에 약제로 쓰이기도 한다.",낮음 (잘 견딤),"잎&꽃보기식물,열매보기식물",관목형,중층목,일반형,기타 (무늬없음 등),"녹색, 연두색","빨강색,오렌지색","파종,삽목","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/14663_MF_REPR_ATTACH_01_TMB.jpg,동백,Camellia japonica,common camellia,차나무과,"한국 남해안, 일본, 중국",중간,없음,경험자,느림,16~20℃,40 ~ 70%,"많이 요구함 (유기물이 풍부, 성장기간동안 산성비료 2주에 1번)",토양 표면이 말랐을때 충분히 관수함,거미진드기 (실내나 온실 도입 전에 병충해 검사 요함.),"동백은 상록 활엽소 교목으로 남부지방, 제주도에 자생한다 꽃은 12~4월에 피어서 결실기는 가을이다. 잎은 타원형이고 길이 5~12cm. 폭 3~7cm이며, 엽병은 길이 2~15mm로 털이 없다. 꽃의 열매는 지름 3~5mm로 붉은색이 돌며 9월에 성숙한다. (“산다화“라 하며 약용으로 이용한다.) 동백나무는 꽃봉오리의 채취시기는 춘추부터 곡우(4월) 사이에 채취한다.",필요함,잎&꽃보기식물,관목형,"상층목,중층목",일반형,기타 (무늬없음 등),"녹색, 연두색",0,"파종,삽목,접목","높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/14674_MF_REPR_ATTACH_01_TMB.jpg,둥근잎 아랄리아,Polyscias balfouriana,"false aralia, finger aralia, thread leaf false aralia",두릅나무과,"뉴칼레도니아, 폴리네시아",거의 없음,0,경험자,보통,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,"가장자리에 무늬가 있는 잎도, 무늬가 없는 잎도 다 같이 단정하고 매력적이어서 동양적인 이미지의 나무이다. 키가 큰 나무는 고가이므로 작은 크기의 나무를 사서 잘 관리한다. 키우기가 쉽지 않은 품종이다. 특히 환경이 맞지 않으면 잎이 쉽게 떨어지므로 직사광선이 아닌 밝은 빛에 식물을 두고 겨울에는 건조하거나 춥지 않게 관리해야 한다. 가장 중요한 문제는 습도조절이다. 자주 잎에 분무해 주면 공중습도 유지에 좋다. 삽목시에는 발근 촉진제를 사용하는 편이 성공할 확률이 높다.",필요함,잎보기식물,관목형,"상층목,중층목",일반형,"잎 가장자리 무늬,기타 (무늬없음 등)","녹색, 연두색,빨강, 분홍, 자주색,기타",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/14675_MF_REPR_ATTACH_01_TMB.jpg,듀란타,Duranta reptans,"Golden - dewdrop, Pigeon berry, Skyflower, Brazilian skyflower",마편초과,브라질,강함,0,0,0,21~25℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,0,필요함,잎&꽃보기식물,관목형,"상층목,중층목",일반형,기타 (무늬없음 등),"녹색, 연두색,금색, 노란색",0,삽목,"높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","진딧물,응애,깍지벌레,온실가루이"
http://www.nongsaro.go.kr/cms_contents/301/14676_MF_REPR_ATTACH_01_TMB.jpg,드라세나 '송오브자마이카',Dracaena reflexa 'Song of Jamaica',song of jamaica,백합과,아프리카,약함,없음,초보자,보통,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,"불소 화합물 독성 때문에 잎끝이 갈변되고 살충제로 인해 잎가장자리가 타기도 함. 응애, 깍지벌레 등, 과습이 심할 경우 부패, 시들, 잎반점 등 나타남.","높이는 2-3m, 직립으로 자라며 잎은 길고 피침형으로 길이는 10-22cm, 폭 1.5-2cm의 황색바탕에 녹색의 외곽무늬가 들어 있으며 내음성이 강하다. 실내의 가장 밝은 장소에서 잘 자라는 편이며, 너무 어두운 그늘에 두고 키우면 광량 부족과 화분 흙이 과습한 경우 줄기가 가늘게 웃자라는 것은 물론 잎들이 떨어지며 줄기와 뿌리가 썩는 경우가 있다. 줄기를 잘라 삽목 하거나 어린 개체를 나누거나, 취목으로도 번식 할 수 있다. 잎끝 색이 바뀌거나 말라 들어가는 경우가 있으므로 2년에 한번 정도 청결한 흙으로 분갈이하는 것이 좋다. 줄기와 잎이 부드러운 느낌을 주어 실내 분화로 인기가 많다.",보통 (약간 잘 견딤),잎보기식물,관목형,중층목,"일반형,수경형",줄무늬,"녹색, 연두색",0,"삽목,기타","낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/14687_MF_REPR_ATTACH_01_TMB.jpg,드라세나 '와네끼',Dracaena deremensis 'Warneckii',striped dracaena,백합과,아프리카,약함,애완동물에게 해로울 수 있음.,초보자,보통,16~20℃,40 ~ 70%,비료를 보통 요구함. (수용성비료 2주에 한번 줌),토양 표면이 말랐을때 충분히 관수함,가정과 온실 도입시 유의 제거,드라세나 와네키는 생육속도가 느린 편 이지만 누구나 쉽게 키울 수 있는 공기정화 식물이다. 가정에서 키우면 키가 보통 1m 안팎으로 자라지만 환경이 좋은 곳에서는 3m까지도 자란다. (잎의 길이: 20~50cm 폭 2~5cm정도 된다.) 물은 보통이며 약간 건조한 환경에서도 스프레이로 분무하면 잘 자란다. (물을 과하게 줄 경우 잎 끝이 갈색으로 변하기도 하고 물이 너무 부족하면 병약한 잎이 나오기도 한다.) 분갈이 시 화원에서 판매하는 배수성이 좋은 화분용 배합토에 모래나 마사토를 20~30% 섞어서 하면 된다. 반그늘을 좋아하며 여름철에는 다습한 환경을 좋아한다. (주기적으로 화분 위치를 바꿔 골고루 햇빛을 받을 수 있도록 한다.) 벤젠 제거에 효과적인 에코플랜트이다.,보통 (약간 잘 견딤),잎보기식물,"직립형,관목형","상층목,중층목","일반형,수경형",줄무늬,"녹색, 연두색,금색, 노란색,흰색, 크림색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/14694_MF_REPR_ATTACH_01_TMB.jpg,드라세나 '송오브인디아',Dracaena reflexa 'Song of India',song of India,백합과,아프리카,약함,없음,초보자,보통,16~20℃,40 ~ 70%,비료를 보통 요구함(봄~가을 완효성비료를 규칙적으로 주고 겨울에 중단),흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),가정과 온실 도입시 유의 제거,"고급스러운 이미지에 맞게 꽃말은 번영과 영광, 다양한 크기와 무늬를 가진 품종이다. 어두운 그늘에서 잘 적응하는 반음지 식물, 직사광선은 피하고 추위에 약해 겨울에 따뜻하게 관리해야 한다. 잎과 가지를 가지치기해서 정리해 주어야 새로운 가지가 잘 나온다. 영양공급을 뒷받침에 주어야 약하게 자라지 않고 3~4개 이상의 굵고 튼튼한 여러 개의 가지로 자라나게 할 수 있다. 노란색 바탕의 잎에 짙은 녹색 무늬를 가진 소형종이며, 낮은 광도 등의 환경이 비교적 좋지 않는 곳에서도 잘 자라므로 실내조경에 자주 사용될 뿐 아니라 일반 가정에서도 매우 인기가 있어서 선물용으로 많이 이용되고 있다.",보통 (약간 잘 견딤),잎보기식물,관목형,중층목,"일반형,수경형",줄무늬,"녹색, 연두색,금색, 노란색",0,"삽목,기타","낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/14696_MF_REPR_ATTACH_01_TMB.jpg,드라세나 '자바',Dracaena angustifolia 'Java',Dracaena angustifolia 'Java',백합과,아프리카,약함,0,경험자,보통,16~20℃,40 ~ 70%,비료를 보통 요구함,토양 표면이 말랐을때 충분히 관수함,0,"반음지성 식물이라서 통풍이 좋은 밝은 그늘에 두어야 하고 직사광선은 좋아하지 않습니다. 잎에 무늬가 없으며 공기정화식물이다. 공기정화식물은 증산작용이 활발한 식물로 주변의 공기와 수분이 식물 내로 흡수됨으로, 그 안에 포함된 유해 물질들이 뿌리 주변의 토양 속 미생물에 의해 분배된다. 또한, 증산작용도 활발해 증산에 의해 주변토양의 수분이 급속하게 식물체 내로 이동하고 뿌리 부근의 공기가 땅속으로 빨려 들어가면서 주변 공기의 이동이 일어납니다. 환경이 비교적 좋지 않은 장소에서도 잘 자라기 때문에 크게 자라면, 가늘지만 튼튼한 목대위에 푸른 잎이 풍성하게 자라서 멋진 수형을 감상할 수 있다.",보통 (약간 잘 견딤),잎보기식물,관목형,"상층목,중층목",일반형,기타 (무늬없음 등),"녹색, 연두색",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/14697_MF_REPR_ATTACH_01_TMB.jpg,드라세나 '콤팩타',Dracaena deremensis 'Virens Compacta',"calypso queen, dwarf bouquet, dracaena compacta",백합과,아프리카,약함,애완동물에게 해로울 수 있음,초보자,보통,16~20℃,40 ~ 70%,비료를 보통 요구함 (수용성비료 2주에 한번 줌),흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),"거미진드기, 분질벌레, 삽주벌레(가정과 온실 도입시 유의 제거)","집안에서 키우기 아주 좋은 식물이며, 여름철에는 직사광선을 반드시 피해야 하고, 전체적으로 옥수수자루 같은 넓은 잎들이 방사형으로 무성하게 달리고 기왓장을 쌓듯 층층으로 성장한다. 수분은 약간 축축해도 상관없지만 과습할 경우 잎이 가늘고 거칠어진다. 잎은 짙은 암녹색이고 광택이 나며 줄기에서 나선형으로 촘촘하게 돌려 나온다. 밭흙, 부엽, 모래를 3:5:2의 비율로 혼합하고, 4~9월에 월 1회 복합비료를 준다. 고온다습한 장마철 겨울은 물주기를 줄인다. 건조한 것을 싫어하는 식물이기 때문에 겨울에 건조해지면 분무기로 한 번씩 뿌려 주는 것이 좋다. 공기정화능력으로 뛰어나다.(포름알데히드, 벤젠, 톨루엔 등 제거)",보통 (약간 잘 견딤),잎보기식물,"직립형,관목형",중층목,일반형,기타 (무늬없음 등),"녹색, 연두색",0,삽목,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 (실내깊이 500 이상cm),거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
http://www.nongsaro.go.kr/cms_contents/301/14698_MF_REPR_ATTACH_01_TMB.jpg,드라세나 '트리컬러 레인보우',Dracaena concinna 'Tricolor Rainbow',dracaena rainbow,백합과,아프리카,약함,없음,초보자,보통,16~20℃,40 ~ 70%,비료를 보통 요구함,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),0,"줄기는 가늘고 키는 3~4m 정도까지 자라며 잎의 폭은 1~2cm, 길이 30~60cm이며 장검과 같이 자라고 잎 가장자리는 적색, 안쪽은 유백색이다. 잎 전체가 붉은빛을 띠고 있는 고온다습을 좋아한다. 내음성도 강해서 오랫동안 실내에서 잘 견디며 실내 어느 곳에 놓아도 잘 조화를 이룬다.",보통 (약간 잘 견딤),잎보기식물,관목형,중층목,"일반형,수경형",줄무늬,"녹색, 연두색,빨강, 분홍, 자주색,여러색 혼합",0,삽목,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)","응애,깍지벌레"
